"","idacr","obsid","leader","startdate","enddate","entry","noexit","gender","duration","Rstart","num","length","years"
"181","AUL","AUL-1975","Fraser","1975-11-11","1983-03-11","Regular",NA,"M",7.3543956043956,"1972-12-05",27,3748,10.2684931506849
"182","AUL","AUL-1983","Hawke","1983-03-11","1991-12-19","Regular",NA,"M",8.80494505494505,"1975-11-11",28,5882,16.1150684931507
"183","AUL","AUL-1991","Keating","1991-12-19","1996-03-11","Regular",NA,"M",4.24175824175824,"1983-03-11",29,4749,13.0109589041096
"184","AUL","AUL-1996","Howard","1996-03-11","2007-12-03","Regular",NA,"M",11.7692307692308,"1991-12-19",30,5828,15.9671232876712
"185","AUL","AUL-2007","Rudd","2007-12-03","2010-06-24","Regular",NA,"M",2.5658195970696,"1996-03-11",31,5217.95833333333,14.2957762557078
"186","AUL","AUL-2010","Gillard","2010-06-24","2013-06-27","Regular",NA,"F",3.01923076923077,"2007-12-03",32,2032.95833333333,5.56974885844749
"187","AUL","AUL-2013-1","Rudd","2013-06-27","2013-09-18","Regular",NA,"M",0.228021978021978,"2010-06-24",33,1182,3.23835616438356
"188","AUL","AUL-2013-2","Abbott","2013-09-18","2015-09-15","Regular",NA,"M",1.99725274725275,"2013-06-27",34,810,2.21917808219178
"189","AUL","AUL-2015","Malcolm Turnbull","2015-09-15","2015-12-31","Regular",10,"M",0.294070512820513,"2013-09-18",35,834.041666666667,2.28504566210046
"190","AUL","AUL-2015","Malcolm Turnbull","2015-09-15","2015-12-31","Regular",10,"M",0.294070512820513,"2015-09-15",36,107.041666666667,0.293264840182648
"191","AUS","AUS-1920","Mayr","1920-07-07","1921-06-01","Regular",NA,"M",0.903846153846154,"1918-11-12",2,931.958333333333,2.55331050228311
"192","AUS","AUS-1921","Schober","1921-06-21","1922-05-24","Regular",NA,"M",0.925824175824176,"1920-07-07",3,686,1.87945205479452
"193","AUS","AUS-1922","Seipel","1922-05-31","1924-11-19","Regular",NA,"M",2.4808836996337,"1921-06-21",4,1247.04166666667,3.41655251141553
"194","AUS","AUS-1924","Ramek","1924-11-20","1926-10-15","Regular",NA,"M",1.90659340659341,"1922-05-31",5,1598.04166666667,4.37819634703196
"195","AUS","AUS-1926","Seipel","1926-10-20","1929-04-03","Regular",NA,"M",2.46153846153846,"1924-11-20",6,1595,4.36986301369863
"196","AUS","AUS-1929-1","Streeruwitz","1929-05-04","1929-09-25","Regular",NA,"M",0.395604395604396,"1926-10-20",7,1070.95833333333,2.93413242009132
"197","AUS","AUS-1929-2","Schober","1929-09-26","1930-09-25","Regular",NA,"M",1,"1929-05-04",8,509,1.39452054794521
"198","AUS","AUS-1930-1","Vaugoin","1930-09-30","1930-11-29","Regular",NA,"M",0.164835164835165,"1929-09-26",9,429.041666666667,1.17545662100457
"199","AUS","AUS-1930-2","Ender","1930-12-04","1931-06-16","Regular",NA,"M",0.532852564102564,"1930-09-30",10,258.958333333333,0.709474885844749
"200","AUS","AUS-1931","Buresch","1931-06-20","1932-05-06","Regular",NA,"M",0.881868131868132,"1930-12-04",11,518.958333333333,1.42180365296804
"201","AUS","AUS-1932","Dollfuss","1932-05-20","1934-07-25","Regular",7,"M",2.18681318681319,"1931-06-20",12,1131,3.0986301369863
"202","AUS","AUS-1932","Dollfuss","1932-05-20","1934-07-25","Regular",7,"M",2.18681318681319,"1932-05-20",13,796,2.18082191780822
"203","AUS","AUS-1934","Schuschnigg","1934-07-30","1938-03-11","Regular",8,"M",3.6264880952381,"1932-05-20",14,2121.04166666667,5.81107305936073
"204","AUS","AUS-1934","Schuschnigg","1934-07-30","1938-03-11","Regular",8,"M",3.6264880952381,"1934-07-30",15,1320.04166666667,3.61655251141553
"205","AUS","AUS-1938","Seyss-Inquart","1938-03-12","1939-04-30","Regular",11,"M",1.13736263736264,"1934-07-30",16,1735.04166666667,4.75353881278539
"206","AUS","AUS-1938","Seyss-Inquart","1938-03-12","1939-04-30","Regular",11,"M",1.13736263736264,"1938-03-12",17,414,1.13424657534247
"207","AUS","AUS-1945-1","Renner","1945-04-29","1945-11-28","Irregular",NA,"M",0.585279304029304,"1938-03-12",18,2818,7.72054794520548
"208","AUS","AUS-1945-2","Figl","1945-11-28","1953-04-02","Regular",NA,"M",7.36813186813187,"1945-04-29",19,2895.04166666667,7.93162100456621
"209","AUS","AUS-1953","Raab","1953-04-02","1961-04-11","Regular",NA,"M",8.0521978021978,"1945-11-28",20,5613,15.3780821917808
"210","AUS","AUS-1961","Gorbach","1961-04-11","1964-02-25","Regular",NA,"M",2.88461538461538,"1953-04-02",21,3981,10.9068493150685
"211","AUS","AUS-1964","Klaus","1964-04-02","1970-03-03","Regular",NA,"M",5.93681318681319,"1961-04-11",22,3248,8.8986301369863
"212","AUS","AUS-1970","Kreisky","1970-04-20","1983-05-24","Regular",NA,"M",13.1372481684982,"1964-04-02",23,6990.95833333333,19.1533105022831
"213","AUS","AUS-1983","Sinowatz","1983-05-24","1986-06-16","Regular",NA,"M",3.07417582417582,"1970-04-20",24,5900.95833333333,16.1670091324201
"214","AUS","AUS-1986","Vranitzky","1986-06-16","1997-01-28","Regular",NA,"M",10.6567078754579,"1983-05-24",25,4998.04166666667,13.6932648401826
"215","AUS","AUS-1997","Klima","1997-01-28","2000-02-04","Regular",NA,"M",3.02747252747253,"1986-06-16",26,4981.04166666667,13.6466894977169
"216","AUS","AUS-2000","Schussel","2000-02-05","2007-01-11","Regular",NA,"M",6.95604395604396,"1997-01-28",27,3635,9.95890410958904
"217","AUS","AUS-2007","Gusenbauer","2007-01-11","2008-12-02","Regular",NA,"M",1.89835164835165,"2000-02-05",28,3223,8.83013698630137
"218","AUS","AUS-2008","Faymann","2008-12-02","2015-12-31","Regular",10,"M",7.10164835164835,"2007-01-11",29,3276,8.97534246575342
"219","AUS","AUS-2008","Faymann","2008-12-02","2015-12-31","Regular",10,"M",7.10164835164835,"2008-12-02",30,2585,7.08219178082192
"220","AZE","AZE-1992-1","Mamedov","1992-03-06","1992-05-14","Regular",NA,"M",0.189445970695971,"1991-09-08",2,249,0.682191780821918
"221","AZE","AZE-1992-2","Mutalibov","1992-05-14","1992-05-18","Regular",3,"M",0.010989010989011,"1992-03-06",3,72.9583333333333,0.199885844748858
"222","AZE","AZE-1992-2","Mutalibov","1992-05-14","1992-05-18","Regular",3,"M",0.010989010989011,"1992-05-14",4,4,0.010958904109589
"223","AZE","AZE-1992-3","Gambarov","1992-05-19","1992-06-16","Irregular",NA,"M",0.0769230769230769,"1992-05-14",5,33,0.0904109589041096
"224","AZE","AZE-1992-4","Abulfaz Elchibey","1992-06-16","1993-06-18","Irregular",7,"M",1.00824175824176,"1992-05-19",6,395,1.08219178082192
"225","AZE","AZE-1992-4","Abulfaz Elchibey","1992-06-16","1993-06-18","Irregular",7,"M",1.00824175824176,"1992-06-16",7,367,1.00547945205479
"226","AZE","AZE-1993","H. Aliyev","1993-06-24","2003-08-04","Regular",NA,"M",10.1456043956044,"1992-06-16",8,4066,11.1397260273973
"227","AZE","AZE-2003","Ilhma Aliyev","2003-08-04","2015-12-31","Regular",10,"M",12.4506639194139,"1993-06-24",9,8225.04166666667,22.5343607305936
"228","AZE","AZE-2003","Ilhma Aliyev","2003-08-04","2015-12-31","Regular",10,"M",12.4506639194139,"2003-08-04",10,4532.04166666667,12.4165525114155
"229","BAH","BAH-1999","Hamad Isa Ibn Al-Khalifah","1999-03-06","2015-12-31","Regular",10,"M",16.8791208791209,"1971-08-15",2,16209.0416666667,44.4083333333333
"230","BAH","BAH-1999","Hamad Isa Ibn Al-Khalifah","1999-03-06","2015-12-31","Regular",10,"M",16.8791208791209,"1999-03-06",3,6144,16.8328767123288
"231","BAR","BAR-1976","Adams","1976-10-08","1985-03-11","Regular",NA,"M",8.45066391941392,"1966-11-18",2,6688,18.3232876712329
"232","BAR","BAR-1985","St. John","1985-03-11","1986-05-29","Regular",NA,"M",1.21966575091575,"1976-10-08",3,3520,9.64383561643836
"233","BAR","BAR-1986","Barrow","1986-05-29","1987-06-01","Regular",NA,"M",1.01098901098901,"1985-03-11",4,811.958333333333,2.22454337899543
"234","BAR","BAR-1987","Sandiford","1987-06-01","1994-09-07","Regular",NA,"M",7.29395604395604,"1986-05-29",5,3023,8.28219178082192
"235","BAR","BAR-1994","Arthur","1994-09-07","2008-01-16","Regular",NA,"M",13.4039606227106,"1987-06-01",6,7534.04166666667,20.6412100456621
"236","BAR","BAR-2008","Thompson","2008-01-16","2010-10-23","Regular",NA,"M",2.77735805860806,"1994-09-07",7,5890,16.1369863013699
"237","BAR","BAR-2010","Stuart","2010-10-23","2015-12-31","Regular",10,"M",5.20615842490842,"2008-01-16",8,2906,7.96164383561644
"238","BAR","BAR-2010","Stuart","2010-10-23","2015-12-31","Regular",10,"M",5.20615842490842,"2010-10-23",9,1895.04166666667,5.19189497716895
"239","BAV","BAV-1864","Ludwig II","1864-03-10","1871-04-06","Regular",8,"M",7.09615384615385,"1864-03-10",2,2583,7.07671232876712
"240","BEL","BEL-1878","Walthere Frere-Orban","1878-06-19","1884-06-16","Regular",NA,"M",6.01374383140008,"1871-12-07",2,4575.00275462963,12.534254122273
"241","BEL","BEL-1884-1","Jules Malou","1884-06-16","1884-10-26","Regular",NA,"M",0.362637362637363,"1878-06-19",3,2321.00275462963,6.35891165651953
"242","BEL","BEL-1884-2","Auguste Marie Franaois Beernaert","1884-10-26","1894-03-26","Regular",NA,"M",9.44505494505495,"1884-06-16",4,3570,9.78082191780822
"243","BEL","BEL-1894","Jules Philippe Marie de Burlet","1894-03-26","1896-02-25","Regular",NA,"M",1.92582417582418,"1884-10-26",5,4139,11.3397260273973
"244","BEL","BEL-1896","Paul de Smet de Nayer","1896-02-25","1899-01-24","Regular",NA,"M",2.92307692307692,"1894-03-26",6,1765,4.83561643835616
"245","BEL","BEL-1899-1","Julius Vandenpeereboom","1899-01-24","1899-08-05","Regular",NA,"M",0.53021978021978,"1896-02-25",7,1257,3.44383561643836
"246","BEL","BEL-1899-2","Paul de Smet de Nayer","1899-08-05","1907-05-02","Regular",NA,"M",7.76373626373626,"1899-01-24",8,3019,8.27123287671233
"247","BEL","BEL-1907","Jules de Trooz","1907-05-02","1907-12-31","Regular",NA,"M",0.667582417582418,"1899-08-05",9,3069,8.40821917808219
"248","BEL","BEL-1908","Frans Schollaert","1908-01-09","1911-06-17","Regular",NA,"M",3.4478021978022,"1907-05-02",10,1507,4.12876712328767
"249","BEL","BEL-1911","Charles, baron de Broqueville","1911-06-17","1914-08-01","Regular",12,"M",3.13461538461538,"1908-01-09",11,2396,6.56438356164384
"250","BEL","BEL-1911","Charles, baron de Broqueville","1911-06-17","1914-08-01","Regular",12,"M",3.13461538461538,"1911-06-17",12,1141,3.12602739726027
"251","BEL","BEL-1914-1","Von der Golt","1914-08-26","1914-11-27","Foreign Imposition",NA,"M",0.255494505494506,"1911-06-17",13,1259,3.44931506849315
"252","BEL","BEL-1914-2","Von Bissing","1914-11-27","1917-04-18","Regular",NA,"M",2.39835164835165,"1914-08-26",14,966,2.64657534246575
"253","BEL","BEL-1917","Von Falkenhausen","1917-04-18","1918-11-11","Regular",12,"M",1.57142857142857,"1914-11-27",15,1445,3.95890410958904
"254","BEL","BEL-1917","Von Falkenhausen","1917-04-18","1918-11-11","Regular",12,"M",1.57142857142857,"1917-04-18",16,572,1.56712328767123
"255","BEL","BEL-1918-1","Geraard Cooreman","1918-11-11","1918-11-13","Regular",NA,"M",0.00549450549450549,"1917-04-18",17,574,1.57260273972603
"256","BEL","BEL-1918-2","Delacroix","1918-11-22","1920-11-03","Regular",NA,"M",1.95604395604396,"1918-11-11",18,723,1.98082191780822
"257","BEL","BEL-1920","de Wiart","1920-11-18","1921-11-19","Regular",NA,"M",1.00549450549451,"1918-11-22",19,1093,2.99452054794521
"258","BEL","BEL-1921","Theunis","1921-12-15","1925-04-05","Regular",NA,"M",3.31593406593407,"1920-11-18",20,1599,4.38082191780822
"259","BEL","BEL-1925-1","van der Vyvere","1925-05-13","1925-05-22","Regular",NA,"M",0.0247252747252747,"1921-12-15",21,1253.95833333333,3.43550228310502
"260","BEL","BEL-1925-2","Poullet","1925-06-17","1926-05-06","Regular",NA,"M",0.887362637362637,"1925-05-13",22,358,0.980821917808219
"261","BEL","BEL-1926","Jasper","1926-05-20","1931-05-21","Regular",NA,"M",5.01923076923077,"1925-06-17",23,2164,5.92876712328767
"262","BEL","BEL-1931","Renkin","1931-06-05","1932-10-18","Regular",NA,"M",1.3764880952381,"1926-05-20",24,2343.04166666667,6.41929223744292
"263","BEL","BEL-1932","Charles, baron de Broqueville","1932-10-22","1934-11-13","Regular",NA,"M",2.06593406593407,"1931-06-05",25,1257.04166666667,3.4439497716895
"264","BEL","BEL-1934","Theunis","1934-11-19","1935-03-19","Regular",NA,"M",0.32967032967033,"1932-10-22",26,878,2.40547945205479
"265","BEL","BEL-1935","van ZeeLand","1935-03-26","1937-10-25","Regular",NA,"M",2.59340659340659,"1934-11-19",27,1071,2.93424657534247
"266","BEL","BEL-1937","Janson","1937-11-24","1938-05-13","Regular",NA,"M",0.466918498168498,"1935-03-26",28,1143.95833333333,3.13413242009132
"267","BEL","BEL-1938","Spaak","1938-05-15","1939-02-09","Regular",NA,"M",0.741872710622711,"1937-11-24",29,442,1.21095890410959
"268","BEL","BEL-1939","Pierlot","1939-02-09","1940-05-28","Regular",8,"M",1.30208333333333,"1938-05-15",30,744,2.03835616438356
"269","BEL","BEL-1939","Pierlot","1939-02-09","1940-05-28","Regular",8,"M",1.30208333333333,"1939-02-09",31,473.958333333333,1.29851598173516
"270","BEL","BEL-1944","Pierlot","1944-09-03","1945-02-07","Regular",NA,"M",0.431318681318681,"1939-02-09",32,2189.95833333333,5.99988584474886
"271","BEL","BEL-1945","van Acker","1945-02-11","1946-02-18","Regular",NA,"M",1.02209249084249,"1944-09-03",33,533.041666666667,1.46038812785388
"272","BEL","BEL-1946-1","Spaak","1946-03-12","1946-03-21","Regular",NA,"M",0.0247252747252747,"1945-02-11",34,403.041666666667,1.10422374429224
"273","BEL","BEL-1946-2","van Acker","1946-03-31","1946-07-09","Regular",NA,"M",0.274610805860806,"1946-03-12",35,118.958333333333,0.325913242009132
"274","BEL","BEL-1946-3","Huysman","1946-08-02","1947-03-12","Regular",NA,"M",0.610004578754579,"1946-03-31",36,346,0.947945205479452
"275","BEL","BEL-1947","Spaak","1947-03-19","1949-06-28","Regular",NA,"M",2.28559981684982,"1946-08-02",37,1061,2.90684931506849
"276","BEL","BEL-1949","Eyskens, G.","1949-08-10","1950-03-18","Regular",NA,"M",0.604510073260073,"1947-03-19",38,1095,3
"277","BEL","BEL-1950-1","Duvieusart","1950-06-08","1950-08-11","Regular",NA,"M",0.175824175824176,"1949-08-10",39,366,1.0027397260274
"278","BEL","BEL-1950-2","Pholien","1950-08-15","1952-01-09","Regular",NA,"M",1.40670787545788,"1950-06-08",40,580.041666666667,1.58915525114155
"279","BEL","BEL-1952","van Houtte","1952-01-15","1954-04-12","Regular",NA,"M",2.24725274725275,"1950-08-15",41,1336.04166666667,3.66038812785388
"280","BEL","BEL-1954","van Acker","1954-04-22","1958-06-02","Regular",NA,"M",4.12625915750916,"1952-01-15",42,2329.95833333333,6.38344748858448
"281","BEL","BEL-1958","Eyskens, G.","1958-06-25","1961-03-27","Regular",NA,"M",2.76385073260073,"1954-04-22",43,2531,6.93424657534247
"282","BEL","BEL-1961","Lefevre","1961-04-25","1965-07-27","Regular",NA,"M",4.2691163003663,"1958-06-25",44,2589,7.09315068493151
"283","BEL","BEL-1965","Harmel","1965-07-27","1966-02-11","Regular",NA,"M",0.546817765567766,"1961-04-25",45,1753,4.8027397260274
"284","BEL","BEL-1966","Vanden Boeynants","1966-03-19","1968-06-16","Regular",NA,"M",2.25263278388278,"1965-07-27",46,1055,2.89041095890411
"285","BEL","BEL-1968","Eyskens, G.","1968-06-17","1973-01-26","Regular",NA,"M",4.6264880952381,"1966-03-19",47,2505,6.86301369863014
"286","BEL","BEL-1973","Leburton","1973-01-26","1974-04-24","Regular",NA,"M",1.24439102564103,"1968-06-17",48,2137,5.85479452054795
"287","BEL","BEL-1974","Tindemans","1974-04-25","1978-10-20","Regular",NA,"M",4.50274725274725,"1973-01-26",49,2092.95833333333,5.73413242009132
"288","BEL","BEL-1978","Vanden Boeynants","1978-10-20","1979-04-03","Regular",NA,"M",0.453411172161172,"1974-04-25",50,1804.04166666667,4.9425799086758
"289","BEL","BEL-1979","Martens","1979-04-03","1981-04-06","Regular",NA,"M",2.01648351648352,"1978-10-20",51,899.041666666667,2.46312785388128
"290","BEL","BEL-1981-1","Eyskens, M.","1981-04-06","1981-12-17","Regular",NA,"M",0.700549450549451,"1979-04-03",52,989,2.70958904109589
"291","BEL","BEL-1981-2","Martens","1981-12-17","1992-03-07","Regular",NA,"M",10.2554945054945,"1981-04-06",53,3988,10.9260273972603
"292","BEL","BEL-1992","Dehaene","1992-03-07","1999-07-12","Regular",NA,"M",7.37076465201465,"1981-12-17",54,6415.95833333333,17.5779680365297
"293","BEL","BEL-1999","Verhofstadt","1999-07-12","2008-03-20","Regular",NA,"M",8.71978021978022,"1992-03-07",55,5856.95833333333,16.0464611872146
"294","BEL","BEL-2008-1","Leterme","2008-03-20","2008-12-30","Regular",NA,"M",0.783081501831502,"1999-07-12",56,3459.04166666667,9.47682648401826
"295","BEL","BEL-2008-2","van Rompuy","2008-12-30","2009-11-25","Regular",NA,"M",0.906593406593407,"2008-03-20",57,615.041666666667,1.68504566210046
"296","BEL","BEL-2009","Leterme","2009-11-25","2011-12-06","Regular",NA,"M",2.03571428571429,"2008-12-30",58,1071,2.93424657534247
"297","BEL","BEL-2011","Di Rupo","2011-12-06","2014-10-11","Regular",NA,"M",2.85702838827839,"2009-11-25",59,1780.95833333333,4.87933789954338
"298","BEL","BEL-2014","Charles Michel","2014-10-11","2015-12-31","Regular",10,"M",1.22538919413919,"2011-12-06",60,1486,4.07123287671233
"299","BEL","BEL-2014","Charles Michel","2014-10-11","2015-12-31","Regular",10,"M",1.22538919413919,"2014-10-11",61,446.041666666667,1.22203196347032
"300","BEN","BEN-1960","Maga","1960-01-01","1963-10-27","Regular",1,"M",3.83230311355311,"1960-01-01",2,1394.95833333333,3.82180365296804
"301","BEN","BEN-1963","Soglo","1963-10-28","1964-01-19","Irregular",NA,"M",0.228021978021978,"1960-01-01",3,1479,4.05205479452055
"302","BEN","BEN-1964","Apithy","1964-01-19","1965-11-29","Irregular",1,"M",1.86813186813187,"1963-10-28",4,763,2.09041095890411
"303","BEN","BEN-1964","Apithy","1964-01-19","1965-11-29","Irregular",1,"M",1.86813186813187,"1964-01-19",5,680,1.86301369863014
"304","BEN","BEN-1965-1","Congacou","1965-11-29","1965-12-22","Irregular",1,"M",0.0631868131868132,"1964-01-19",6,703,1.92602739726027
"305","BEN","BEN-1965-1","Congacou","1965-11-29","1965-12-22","Irregular",1,"M",0.0631868131868132,"1965-11-29",7,23,0.063013698630137
"306","BEN","BEN-1965-2","Soglo","1965-12-22","1967-12-17","Irregular",1,"M",1.99175824175824,"1965-11-29",8,748,2.04931506849315
"307","BEN","BEN-1965-2","Soglo","1965-12-22","1967-12-17","Irregular",1,"M",1.99175824175824,"1965-12-22",9,725,1.98630136986301
"308","BEN","BEN-1967","Alley","1967-12-17","1968-08-01","Irregular",NA,"M",0.626259157509158,"1965-12-22",10,952.958333333333,2.61084474885845
"309","BEN","BEN-1968","Zinsou","1968-08-01","1969-12-10","Irregular",1,"M",1.36275183150183,"1967-12-17",11,724,1.98356164383562
"310","BEN","BEN-1968","Zinsou","1968-08-01","1969-12-10","Irregular",1,"M",1.36275183150183,"1968-08-01",12,496.041666666667,1.35901826484018
"311","BEN","BEN-1969-1","Kouandete","1969-12-10","1969-12-13","Irregular",NA,"M",0.00824175824175824,"1968-08-01",13,499.041666666667,1.36723744292237
"312","BEN","BEN-1969-2","Paul-Emile de Souza","1969-12-13","1970-05-07","Irregular",NA,"M",0.398237179487179,"1969-12-10",14,147.958333333333,0.405365296803653
"313","BEN","BEN-1970","Maga","1970-05-07","1972-04-07","Regular",NA,"M",1.92593864468864,"1969-12-13",15,846,2.31780821917808
"314","BEN","BEN-1972-1","Ahomadegbe","1972-04-07","1972-10-26","Irregular",1,"M",0.554830586080586,"1970-05-07",16,903,2.47397260273973
"315","BEN","BEN-1972-1","Ahomadegbe","1972-04-07","1972-10-26","Irregular",1,"M",0.554830586080586,"1972-04-07",17,201.958333333333,0.553310502283105
"316","BEN","BEN-1972-2","Kerekou","1972-10-27","1991-04-04","Irregular",NA,"M",18.4973672161172,"1972-04-07",18,6936,19.0027397260274
"317","BEN","BEN-1991","Soglo, N","1991-04-04","1996-04-04","Regular",NA,"M",5.01923076923077,"1972-10-27",19,8560.04166666667,23.4521689497717
"318","BEN","BEN-1996","Kerekou","1996-04-04","2006-04-06","Regular",NA,"M",10.0383470695971,"1991-04-04",20,5480.95833333333,15.0163242009132
"319","BEN","BEN-2006","Yayi Boni","2006-04-06","2015-12-31","Regular",10,"M",9.76934523809524,"1996-04-04",21,7210,19.7534246575342
"320","BEN","BEN-2006","Yayi Boni","2006-04-06","2015-12-31","Regular",10,"M",9.76934523809524,"2006-04-06",22,3556.04166666667,9.7425799086758
"321","BFO","BFO-1960","Yameogo","1960-08-05","1966-01-03","Regular",1,"M",5.43143315018315,"1960-08-05",2,1977.04166666667,5.41655251141553
"322","BFO","BFO-1966","Lamizana","1966-01-03","1971-01-13","Irregular",NA,"M",5.04395604395604,"1960-08-05",3,3813.04166666667,10.4466894977169
"323","BFO","BFO-1971","Gerard Kango Ouedraogo","1971-01-13","1974-02-08","Regular",1,"M",3.08230311355311,"1966-01-03",4,2957.95833333333,8.10399543378995
"324","BFO","BFO-1971","Gerard Kango Ouedraogo","1971-01-13","1974-02-08","Regular",1,"M",3.08230311355311,"1971-01-13",5,1121.95833333333,3.07385844748858
